,id,sentence,subject_entity,object_entity,relation
370,582,누르미는 그해에 열린 안트베르펀 올림픽에서 10000m와 2개의 크로스컨트리 종목을 우승하였다.,"{'word': '안트베르펀 올림픽', 'start_idx': 12, 'end_idx': 21, 'type': 'EVT'}","{'word': '크로스컨트리 종목', 'start_idx': 36, 'end_idx': 45, 'type': 'SPT'}",행사:하위_행사
371,253,아프가니스탄은 전 대회에서는 이전 탈레반 정권이 여자선수에 대한 출전금지령을 내린 것이 밝혀지면서 인종 및 성별 차별을 금지하는 IOC 규정 위반으로 출전이 금지되었다. 2001년 미국의 아프가니스탄 공습으로 탈레반 정권이 몰락하면서 출전 금지가 해제되었다.,"{'word': 'IOC', 'start_idx': 72, 'end_idx': 75, 'type': 'ORG'}","{'word': '2001년', 'start_idx': 95, 'end_idx': 100, 'type': 'DAT'}",관계_없음
372,407,"스피츠는 1966년 16세의 나이로 국립 AAU 선수권 대회에서 100m 접영 첫 우승을 하였으며, 이듬해 400m 자유형에서 4분 10.60초의 첫 세계 기록을 세웠다.","{'word': '스피츠', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '100m 접영', 'start_idx': 36, 'end_idx': 43, 'type': 'SPT'}",인물:참가
373,443,"비르기트 프린츠는 2000년 시드니 하계 올림픽과 2004년 아테네 하계 올림픽, 2008년 베이징 하계 올림픽에서 독일의 여자 축구 동메달 수상에 공헌했으며 1995년 FIFA 여자 월드컵과 1999년 FIFA 여자 월드컵, 2003년 FIFA 여자 월드컵, 2007년 FIFA 여자 월드컵, 2011년 FIFA 여자 월드컵에서 독일 대표로 출전했다.","{'word': '비르기트 프린츠', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}","{'word': '1995년 FIFA 여자 월드컵', 'start_idx': 108, 'end_idx': 125, 'type': 'EVT'}",인물:참가
374,722,"2018년 12월, 일본 정부는 도쿄 올림픽 및 패럴림픽 개최지 상공에서 허가 없이 드론 비행을 하는 행위를 금지하였다. 이 조치는 일본에서 열린 2019년 럭비 월드컵에서도 비슷하게 이뤄졌다.","{'word': '2019년 럭비 월드컵', 'start_idx': 82, 'end_idx': 94, 'type': 'EVT'}","{'word': '일본', 'start_idx': 11, 'end_idx': 13, 'type': 'LOC'}",행사:장소
375,639,"일본은 쇼와 시대에 1964년 도쿄 하계 올림픽, 1972년 삿포로 동계 올림픽을 개최했고 헤이세이 시대에 1998년 나가노 동계 올림픽을 개최하였다.","{'word': '1998년 나가노 동계 올림픽', 'start_idx': 60, 'end_idx': 76, 'type': 'EVT'}","{'word': '쇼와 시대', 'start_idx': 4, 'end_idx': 9, 'type': 'DAT'}",관계_없음
376,458,"2016년 8월 3일 국제 올림픽 위원회(IOC)는 브라질 리우데자네이루에서 열린 제129차 IOC 총회에서 야구, 소프트볼, 가라테, 서핑, 스포츠클라이밍, 스케이트보드, 3x3 농구(길거리 농구)를 2020년 하계 올림픽 종목으로 추가하기로 결정했으며 2017년 6월 9일에 열린 집행위원회에서 해당 결정을 승인했다.","{'word': '2020년 하계 올림픽', 'start_idx': 113, 'end_idx': 125, 'type': 'EVT'}","{'word': '가라테', 'start_idx': 71, 'end_idx': 74, 'type': 'SPT'}",행사:하위_행사
377,951,한편 캐나다는 러시아와 함께 피겨스케이팅 페어 경기에서 석연치 않은 심판 판정으로 큰 논란의 당사자가 되었다.,"{'word': '캐나다', 'start_idx': 3, 'end_idx': 6, 'type': 'ORG'}","{'word': '피겨스케이팅 페어 경기', 'start_idx': 16, 'end_idx': 28, 'type': 'EVT'}",단체:참가
378,1083,"2014년 동계 올림픽까지 올림픽에서 금메달 8개, 은메달 4개, 동메달 1개 등 총 13개의 메달, 바이애슬론 세계 선수권대회에서 19개의 금메달을 획득하였고, 바이애슬론 월드컵에서 95번 우승한 세계 최고의 바이애슬론 선수이다. 오슬로 부근의 드람멘에서 태어났다.","{'word': '2014년 동계 올림픽', 'start_idx': 3, 'end_idx': 15, 'type': 'EVT'}","{'word': '드람멘', 'start_idx': 141, 'end_idx': 144, 'type': 'LOC'}",관계_없음
379,693,그러나 조선민주주의인민공화국과 일부 국가들이 참가하지 않아 IOC 전 회원국 참가라는 목표는 이루지 못했다.,"{'word': '조선민주주의인민공화국', 'start_idx': 4, 'end_idx': 15, 'type': 'ORG'}","{'word': 'IOC', 'start_idx': 33, 'end_idx': 36, 'type': 'ORG'}",관계_없음
380,304,농구는 바깥에서 열리며 가끔씩은 선수 인원도 줄이는 길거리농구로 겨룰 가능성이 있다. 사이클에서는 산악 자전거와 BMX가 있으며 도로와 트랙 경기는 청소년 올림픽 경기 종목에서 제외되었다.,"{'word': '청소년 올림픽', 'start_idx': 83, 'end_idx': 90, 'type': 'EVT'}","{'word': '사이클', 'start_idx': 48, 'end_idx': 51, 'type': 'SPT'}",행사:하위_행사
381,676,"그는 운동선수로는 상당히 많은 만 40세의 나이에도 2014년 동계 올림픽에도 참가, 10km 스프린트 금메달을 따내며 역대 동계올림픽 개인종목 최고령 금메달리스트가 되었으며, 이어 단체 혼성계주에서도 금메달을 획득하면서 동계 올림픽에서 통산 금메달 8개, 은메달 4개, 동메달 1개 등 총13개의 메달을 획득하여 크로스컨트리 스키의 비에른 델리를 제치고 동계 올림픽에서 가장 많은 메달을 얻은 선수가 되었다.","{'word': '비에른 델리', 'start_idx': 187, 'end_idx': 193, 'type': 'PER'}","{'word': '크로스컨트리 스키', 'start_idx': 176, 'end_idx': 185, 'type': 'SPT'}",인물:참가
382,47,재미있는 것은 이 대회의 4관왕은 단거리 주자이자 멀리뛰기 선수인 제시 오언스로 흑인이었다.,"{'word': '제시 오언스', 'start_idx': 37, 'end_idx': 43, 'type': 'PER'}","{'word': '4관왕', 'start_idx': 14, 'end_idx': 17, 'type': 'RST'}",인물:결과
383,467,"레너 선수는 그것으로 계주를 완료해 캐나다 팀의 은메달 획득에 기여한 반면 노르웨이는 4위에 그쳤으나, 상대팀에게 보여준 아름다운 희생 정신으로 큰 화제가 되었다.","{'word': '레너 선수', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '캐나다 팀', 'start_idx': 20, 'end_idx': 25, 'type': 'ORG'}",인물:소속
384,466,쿠베르탱은 파리에서 열리는 세계 박람회에 맞춰서 1900년에 같이 열려야 한다고 주장했다. 하지만 그 경우에는 올림픽이 열릴 때까지 6년이라는 공백이 생기므로 그로 인해 대중의 관심도가 낮아질 것을 염려한 의회 회원들은 1896년에 대신 올림픽을 여는 것을 제안했다. 일정이 정해지자 이번에는 개최지를 정할 차례였다. 어떻게 아테네가 1회 올림픽을 끝내 개최하기로 되었는지는 아직까지도 의문으로 남아있다.,"{'word': '쿠베르탱', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '1896년', 'start_idx': 123, 'end_idx': 128, 'type': 'DAT'}",관계_없음
385,654,"국제 올림픽 위원회(IOC)는 제125차 IOC 총회에서 가라테, 레슬링, 롤러 스케이팅, 스쿼시, 스포츠클라이밍, 야구/소프트볼, 우슈 중에서 투표를 통해 2020년 하계 올림픽에 재진입할 종목을 결정하였다.","{'word': '국제 올림픽 위원회', 'start_idx': 0, 'end_idx': 10, 'type': 'ORG'}","{'word': '제125차 IOC 총회', 'start_idx': 17, 'end_idx': 29, 'type': 'EVT'}",단체:참가
386,422,"2007년 11월 초에 아테네, 방콕, 싱가포르, 모스크바, 토리노가 IOC에 의해 최종후보지로 뽑혔다. 2008년 1월, 후보지는 점점 모스크바와 싱가포르로 압축되는 양상을 띄웠다. 결국 2008년 2월 21일에 스위스 로잔에서 싱가포르가 모스크바를 53대 44로 꺾고 2010년 하계 청소년 올림픽 개최지로 선정되었다. 싱가포르는 정식종목을 26개 선정했다.","{'word': 'IOC', 'start_idx': 39, 'end_idx': 42, 'type': 'ORG'}","{'word': '아테네', 'start_idx': 13, 'end_idx': 16, 'type': 'LOC'}",관계_없음
387,61,1958년 모스크바에서 열린 세계 선수권에서 임신 도중에 불구하고 6개의 타이틀 중 5개를 우승한 라티니나는 1960년 로마 올림픽에서 우승 후보로 보였다.,"{'word': '라티니나', 'start_idx': 55, 'end_idx': 59, 'type': 'PER'}","{'word': '세계 선수권', 'start_idx': 16, 'end_idx': 22, 'type': 'EVT'}",인물:참가
388,245,"초기에 사우디아라비아, 카타르, 브루나이 선수단에는 여성 선수가 참가하지 않았는데, 이후 사우디아라비아는 두 명의 여성 선수를 올림픽에 참가하도록 했다.","{'word': '사우디아라비아', 'start_idx': 4, 'end_idx': 11, 'type': 'ORG'}","{'word': '카타르', 'start_idx': 13, 'end_idx': 16, 'type': 'ORG'}",관계_없음
389,607,프린츠는 1995년 FIFA 여자 월드컵에서 독일의 FIFA 여자 월드컵 준우승에 공헌했고 2003년 FIFA 여자 월드컵에서 골든볼(대회 MVP)과 골든슈(대회 득점왕)를 석권하면서 독일의 사상 첫 FIFA 여자 월드컵 우승에 공헌했다. 2007년 FIFA 여자 월드컵에서 대회 실버볼을 수상했으며 독일의 2번째 FIFA 여자 월드컵 우승에 공헌했다.,"{'word': '프린츠', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '대회 실버볼', 'start_idx': 154, 'end_idx': 160, 'type': 'RST'}",인물:결과
390,767,"1925년, 국제 올림픽 위원회는 정식 동계 올림픽 경기 대회를 만들기로 결정했다.","{'word': '동계 올림픽 경기 대회', 'start_idx': 22, 'end_idx': 34, 'type': 'EVT'}","{'word': '1925년', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",관계_없음
391,217,"스키 강사들은 프로라는 이유로 경기에 참가할 수 없게 되었고, 이에 항의해 스위스와 오스트리아 스키 선수들이 시합에 불참하기도 했다.","{'word': '스위스', 'start_idx': 42, 'end_idx': 45, 'type': 'ORG'}","{'word': '오스트리아', 'start_idx': 47, 'end_idx': 52, 'type': 'ORG'}",관계_없음
392,859,라티니나는 1953년 고등학교를 졸업하고 키예프로 이주하여 레닌 기술 연구소에서 수학하면서 지속적으로 훈련하였다. 거기서 라티니나는 부레베스트니크 임의 기부주의 스포츠 사회에서 훈련을 받았다.,"{'word': '라티니나', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '레닌 기술 연구소', 'start_idx': 33, 'end_idx': 42, 'type': 'ORG'}",인물:소속
393,811,스위스 체조 선수인 루이스 주터는 안마 경기에서 정상을 차지했으며 그리스의 이오아니스 미트로풀로스와 니콜라오스 안드리아코풀로스는 각각 링과 로프등반 경기에서 우승을 차지했다.,"{'word': '루이스 주터', 'start_idx': 11, 'end_idx': 17, 'type': 'PER'}","{'word': '체조', 'start_idx': 4, 'end_idx': 6, 'type': 'SPT'}",인물:참가
394,624,1912년 하계 올림픽은 1912년에 스웨덴의 스톡홀름에서 개최된 제5회 하계 올림픽이다.,"{'word': '1912년 하계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '1912년', 'start_idx': 14, 'end_idx': 19, 'type': 'DAT'}",행사:일시
395,142,"스피츠는 1985년 마카비아 게임 개막식에서 성화를 붙이기도 하였으며, 2005년 17회 게임에서 스피츠는 미국 사절단의 한명이었다.","{'word': '스피츠', 'start_idx': 55, 'end_idx': 58, 'type': 'PER'}","{'word': '미국 사절단', 'start_idx': 60, 'end_idx': 66, 'type': 'ORG'}",인물:소속
396,1063,"한편 1972년 동계올림픽에서 프란시스코 페르난데스 오초아 선수가 알파인스키 회전에서 우승하여, 스페인 출신으로는 처음이자 마지막으로 동계올림픽 금메달을 획득하였다.","{'word': '프란시스코 페르난데스 오초아 선수', 'start_idx': 17, 'end_idx': 35, 'type': 'PER'}","{'word': '금메달', 'start_idx': 81, 'end_idx': 84, 'type': 'RST'}",인물:결과
397,791,"IOC는 재검토를 위한 표를 잃은 후인 2006년 동계 올림픽 동안 두 종목을 제외시키고, 2008년 하계 올림픽에서 마지막 경기를 치르도록 하기 위해서 이러한 결정을 내렸다. 이렇게 두 종목을 제외시킨다는 결정을 내린 후, IOC는 다시 두 종목을 올림픽에 포함시킬지 말 것인지에 대한 투표를 실시했다.","{'word': '2008년 하계 올림픽', 'start_idx': 51, 'end_idx': 63, 'type': 'EVT'}","{'word': '2006년 동계 올림픽', 'start_idx': 22, 'end_idx': 34, 'type': 'EVT'}",관계_없음
398,1038,2019년 6월 23일 제134차 IOC 총회에서 2026년 동계 올림픽 개최지가 이탈리아로 결정됐다.,"{'word': '제134차 IOC 총회', 'start_idx': 13, 'end_idx': 25, 'type': 'EVT'}","{'word': '2019년 6월 23일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",행사:일시
399,715,1948년 하계 올림픽은 영국 런던에서 1948년 7월 29일부터 8월 14일까지 개최된 제14회 하계 올림픽이다.,"{'word': '1948년 하계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '영국 런던', 'start_idx': 14, 'end_idx': 19, 'type': 'LOC'}",행사:장소
400,799,"비에른달렌과 돔라체바는 결혼 후에도 각자의 국적을 유지하며 선수 생활을 이어가고 있으며, 이들 부부가 2018년 동계 올림픽 전까지 획득한 올림픽 메달수는 금메달 11개를 포함하여 모두 18개에 달한다.","{'word': '비에른달렌', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '2018년 동계 올림픽', 'start_idx': 57, 'end_idx': 69, 'type': 'EVT'}",관계_없음
401,843,"비온디는 50m, 100m, 200m 자유형 종목은 물론 100m 접영에서 총 24개의 국내 선수권 대회를 우승하였다. 2개의 세계 선수권 대회(1986, 1991)에서 6개의 금메달을 포함한 11개의 메달을 획득하였다.","{'word': '비온디', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '금메달', 'start_idx': 99, 'end_idx': 102, 'type': 'RST'}",인물:결과
402,856,"스피츠는 7개의 금메달을 획득하면서 7개의 세계 신기록을 모두 세웠다 - 100m 자유형(51.22초), 200m 자유형(1분 52.78초), 100m 접영(54.27초), 200m 접영(2분 0.70초), 400m 자유형 계주(3분 26.42초), 800m 자유형 계주(7분 35.78초)와 400m 혼계영(3분 48.16초).","{'word': '스피츠', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '세계 신기록', 'start_idx': 24, 'end_idx': 30, 'type': 'RST'}",인물:결과
403,586,"국제 올림픽 위원회(IOC)는 제125차 IOC 총회에서 가라테, 레슬링, 롤러 스케이팅, 스쿼시, 스포츠클라이밍, 야구/소프트볼, 우슈 중에서 투표를 통해 2020년 하계 올림픽에 재진입할 종목을 결정하였다.","{'word': '국제 올림픽 위원회', 'start_idx': 0, 'end_idx': 10, 'type': 'ORG'}","{'word': '스포츠클라이밍', 'start_idx': 56, 'end_idx': 63, 'type': 'SPT'}",관계_없음
404,1042,"라리사 세묘노브나 라티니나(, 1934년 12월 27일 ~ )는 러시아의 여자 체조 선수이자, 소련 대표로 올림픽에서 총 18개나 되는 메달을 획득한 선수이다.","{'word': '라리사 세묘노브나 라티니나', 'start_idx': 0, 'end_idx': 14, 'type': 'PER'}","{'word': '러시아', 'start_idx': 36, 'end_idx': 39, 'type': 'ORG'}",인물:소속
405,892,하나는 평가 조사단의 입국과 맞물려서 엄청난 수의 파업이 일어난 것이며 또 하나는 파리 올림픽 유치 위원회의 중추적인 역할을 맡고 있던 IOC 위원인 기 드뤼(Guy Drut)가 프랑스에서 부패 사건에 연루되었다는 것이다.,"{'word': '기 드뤼', 'start_idx': 84, 'end_idx': 88, 'type': 'PER'}","{'word': 'IOC', 'start_idx': 76, 'end_idx': 79, 'type': 'ORG'}",인물:소속
406,849,칼 루이스는 올림픽 역사상 처음으로 남자 100m의 2연승 금메달리스트가 되었다.,"{'word': '칼 루이스', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '2연승', 'start_idx': 29, 'end_idx': 32, 'type': 'RST'}",인물:결과
407,721,최초로 동계 스포츠에 초점을 두었던 국제 경기 대회는 1901년 스웨덴에서 개최한 노르딕 경기 대회이다.,"{'word': '노르딕 경기 대회', 'start_idx': 46, 'end_idx': 55, 'type': 'EVT'}","{'word': '1901년', 'start_idx': 30, 'end_idx': 35, 'type': 'DAT'}",행사:일시
408,235,"캠펄린도 고등학교에 시작할 때까지 1년 동안의 수영에 시작하지 않음에도 불구하고, 그의 시니어 해에 50m 자유형에서 국내 고등학교 기록 20.40초와 함께 나라에서 최고 남학생 단거리 수영 선수가 되었다. 캘리포니아 대학교 버클리에서 수영과 수구를 하는 데 장학금을 받아, 1983년에 등록하였다. 자신의 신입생 해에 버클리의 NCAA 선수권 수구 팀에서 활약하고 1984년 NCAA 수영 선수권 대회에서 패자 부활 결승전에 진출하였다.","{'word': 'NCAA 선수권 수구 팀', 'start_idx': 184, 'end_idx': 197, 'type': 'ORG'}","{'word': '1984년 NCAA 수영 선수권 대회', 'start_idx': 205, 'end_idx': 225, 'type': 'EVT'}",단체:참가
409,916,단체 철봉 경기에서 독일팀은 다른 경쟁팀 없이 유일하게 출전했다.,"{'word': '독일팀', 'start_idx': 11, 'end_idx': 14, 'type': 'ORG'}","{'word': '단체 철봉 경기', 'start_idx': 0, 'end_idx': 8, 'type': 'EVT'}",단체:참가
410,403,"한국인 중 올림픽 금메달을 처음으로 획득한 사람은 손기정이나, 대한민국 국적으로만 따진다면 양정모가 최초이다.","{'word': '양정모', 'start_idx': 51, 'end_idx': 54, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 35, 'end_idx': 39, 'type': 'ORG'}",인물:소속
411,854,도쿄 올림픽 조직위원회는 2018년 4월 국제노동기구(ILO)와 협력하여 2020년 도쿄 올림픽 준비 및 개최 기간 동안 괜찮은 일자리를 마련하도록 하였다.,"{'word': '국제노동기구', 'start_idx': 23, 'end_idx': 29, 'type': 'ORG'}","{'word': '2020년 도쿄 올림픽', 'start_idx': 41, 'end_idx': 53, 'type': 'EVT'}",관계_없음
412,909,"현재 기록에 남아 있는 마지막 고대 올림픽은 369년에 열린 287회 고대 올림픽으로, 그 해의 우승자만 기록되어 있다.","{'word': '287회 고대 올림픽', 'start_idx': 34, 'end_idx': 45, 'type': 'EVT'}","{'word': '369년', 'start_idx': 25, 'end_idx': 29, 'type': 'DAT'}",행사:일시
413,647,"바레인, 방글라데시, 부탄, 영국령 버진아일랜드, 지부티, 적도 기니, 감비아, 그레나다, 모리타니, 모리셔스, 오만, 카타르, 르완다, 사모아, 솔로몬 제도, 통가, 아랍에미리트, 북예멘(예멘 아랍 공화국) 18개국이 처음으로 하계 올림픽에 참가했다.","{'word': '카타르', 'start_idx': 67, 'end_idx': 70, 'type': 'ORG'}","{'word': '하계 올림픽', 'start_idx': 128, 'end_idx': 134, 'type': 'EVT'}",단체:참가
414,328,"IOC는 1976년 동계올림픽 개최후보지로 나섰던 밴쿠버-가리발디에게 개최권을 넘겼으나, 지방정부가 바뀌고 올림픽 유치에 난색을 표하는 입장으로 급선회하면서 불발되고 말았다.","{'word': 'IOC', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '1976년 동계올림픽', 'start_idx': 5, 'end_idx': 16, 'type': 'EVT'}",관계_없음
415,660,"아베 총리는 IOC 위원장인 토마스 바흐가 올림픽 개최 연기안에 ""100% 찬성했다""고 밝혔다.","{'word': '토마스 바흐', 'start_idx': 16, 'end_idx': 22, 'type': 'PER'}","{'word': 'IOC', 'start_idx': 7, 'end_idx': 10, 'type': 'ORG'}",인물:소속
416,674,1980년 동계 올림픽은 1932년 동계올림픽을 개최한 전력이 있었던 미국의 레이크플래시드에서 다시 열렸다.,"{'word': '1980년 동계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '미국의 레이크플래시드', 'start_idx': 39, 'end_idx': 50, 'type': 'LOC'}",행사:장소
417,163,1960년 로마 대회는 에디오피아의 아베베 비킬라가 맨발로 마라톤을 제패해서 대단한 화제를 불러모았다.,"{'word': '아베베 비킬라', 'start_idx': 20, 'end_idx': 27, 'type': 'PER'}","{'word': '1960년 로마 대회', 'start_idx': 0, 'end_idx': 11, 'type': 'EVT'}",인물:참가
418,252,"3년 뒤, IOC 위원 우제니오 브루네타 디세아우가 스톡홀름에서 열리는 1912년 하계 올림픽에서 별도의 동계 스포츠 대회를 한 주간 개최하는 것을 제안했으나, 다른 조직위원들이 노르딕 경기 대회의 온전한 보전과, 동계 스포츠에 관련된 시설이 부족함을 이유로 들어 반대함에 따라 무산되었다.","{'word': '1912년 하계 올림픽', 'start_idx': 40, 'end_idx': 52, 'type': 'EVT'}","{'word': '스톡홀름', 'start_idx': 29, 'end_idx': 33, 'type': 'LOC'}",행사:장소
419,1049,공식적인 폐막식은 그 주 화요일에 열리기로 되어 있었으나 비 때문에 하루 뒤인 수요일로 연기되었다.,"{'word': '폐막식', 'start_idx': 5, 'end_idx': 8, 'type': 'EVT'}","{'word': '수요일', 'start_idx': 44, 'end_idx': 47, 'type': 'DAT'}",행사:일시
420,800,"그는 운동선수로는 상당히 많은 만 40세의 나이에도 2014년 동계 올림픽에도 참가, 10km 스프린트 금메달을 따내며 역대 동계올림픽 개인종목 최고령 금메달리스트가 되었으며, 이어 단체 혼성계주에서도 금메달을 획득하면서 동계 올림픽에서 통산 금메달 8개, 은메달 4개, 동메달 1개 등 총13개의 메달을 획득하여 크로스컨트리 스키의 비에른 델리를 제치고 동계 올림픽에서 가장 많은 메달을 얻은 선수가 되었다.","{'word': '2014년 동계 올림픽', 'start_idx': 29, 'end_idx': 41, 'type': 'EVT'}","{'word': '10km 스프린트', 'start_idx': 48, 'end_idx': 57, 'type': 'SPT'}",행사:하위_행사
421,974,"2004년 8월 29일 모든 경기가 끝나고, 아테네 올림픽 스타디움에서 폐막식이 열렸다. 약 7만 명의 인원이 폐막식을 관람하였다.","{'word': '폐막식', 'start_idx': 40, 'end_idx': 43, 'type': 'EVT'}","{'word': '아테네 올림픽 스타디움', 'start_idx': 25, 'end_idx': 37, 'type': 'LOC'}",행사:장소
422,863,"비온디는 50m, 100m, 200m 자유형 종목은 물론 100m 접영에서 총 24개의 국내 선수권 대회를 우승하였다. 2개의 세계 선수권 대회(1986, 1991)에서 6개의 금메달을 포함한 11개의 메달을 획득하였다.","{'word': '비온디', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '100m 접영', 'start_idx': 32, 'end_idx': 39, 'type': 'SPT'}",인물:참가
423,1086,"1988년 서울 올림픽때 100m에서 우승한 캐나다의 벤 존슨이 후에 약물 복용을 한 사실이 알려져, 금메달이 루이스에게 갔다.","{'word': '루이스', 'start_idx': 65, 'end_idx': 68, 'type': 'PER'}","{'word': '금메달', 'start_idx': 60, 'end_idx': 63, 'type': 'RST'}",인물:결과
424,1067,팔레스타인 무장 단체인 검은 9월단이 선수촌에 침입하여 이스라엘 선수단의 숙소를 습격한 것이다. 2명이 사망하였고 9명을 인질로 잡았으며 그들은 이스라엘로 하여금 감옥에 있는 테러범을 석방할 것을 요구하였다.,"{'word': '이스라엘 선수단', 'start_idx': 31, 'end_idx': 39, 'type': 'ORG'}","{'word': '선수촌', 'start_idx': 21, 'end_idx': 24, 'type': 'LOC'}",관계_없음
425,534,2년마다 동/하계 대회가 열리는 유러피안 유스 올림픽 페스티벌(European Youth Olympic Festival)과 같이 청소년을 대상으로 한 대회는 성공여부가 입증되었다. 유스 게임이 이 대회들을 본보기로 보고 따라했지만 1998년에 세계 유스 게임이 모스크바에서 처음이자 마지막으로 열렸다. 그 이후로 청소년 올림픽이 청소년대상 국제대회를 계승하게 되었다.,"{'word': '유러피안 유스 올림픽 페스티벌', 'start_idx': 18, 'end_idx': 34, 'type': 'EVT'}","{'word': '1998년', 'start_idx': 129, 'end_idx': 134, 'type': 'DAT'}",관계_없음
426,150,비상사태 선포 발표문에 따르면 도쿄도 외에서 열리는 경기는 관객 입장이 허용되나 개최되는 현의 보건국 승인과 언급한 1만 명 혹은 최대관객수 50% 제한 조치를 받게 된다.,"{'word': '현의 보건국', 'start_idx': 50, 'end_idx': 56, 'type': 'ORG'}","{'word': '도쿄도', 'start_idx': 17, 'end_idx': 20, 'type': 'LOC'}",관계_없음
427,712,"매슈 니컬러스 비온디, 1965년 10월 8일 ~ )는 미국의 수영 선수이자, 3개의 올림픽(1984~92)에서 11개의 메달을 획득하였다. 그는 미국 올림픽 명예의 전당과 국제 수영 명예의 전당의 회원이다. 서울 올림픽에서 5개의 금메달을 획득하며, 4개의 세계 기록들을 세웠다.","{'word': '매슈 니컬러스 비온디', 'start_idx': 0, 'end_idx': 11, 'type': 'PER'}","{'word': '금메달', 'start_idx': 130, 'end_idx': 133, 'type': 'RST'}",인물:결과
428,690,또한 미국 정부의 요청으로 올림픽 폐막식 때 게양되었던 차기 개최국의 국기가 사상 처음으로 미국의 국기가 아닌 개최 도시인 로스앤젤레스의 기로 대체되어 게양되었다.,"{'word': '올림픽 폐막식', 'start_idx': 15, 'end_idx': 22, 'type': 'EVT'}","{'word': '로스앤젤레스', 'start_idx': 69, 'end_idx': 75, 'type': 'LOC'}",관계_없음
429,1024,"윌리엄 페니 브룩스 박사는 전 세계의 국가가 여러 스포츠 경기를 하는 무엇인가를 만들자고 제안했으며 쿠베르탱은 그 제안을 받아들였다. 또 다른 관점에서 본다면 고대 올림픽도 세계적이라고 볼 수 있는데, 왜냐하면 다양한 그리스의 도시 국가들이 참석했기 때문이다. 하지만 토종 그리스인 남자만이 참가할 수 있다는 전제조건이 붙은 올림픽이기도 했다.","{'word': '윌리엄 페니 브룩스', 'start_idx': 0, 'end_idx': 10, 'type': 'PER'}","{'word': '고대 올림픽', 'start_idx': 89, 'end_idx': 95, 'type': 'EVT'}",관계_없음
430,399,"칼 루이스는 1991년 세계 육상 선수권 대회에서 100m와 400m 릴레이 3연승을 한 뒤, 2년 후에는 멀리뛰기 3위에 그쳤다. 1992년 바르셀로나 올림픽에서 다시 400m 릴레이의 최종 주자로 나가면서 37.40초의 세계 신기록을 세웠다.","{'word': '칼 루이스', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '3연승', 'start_idx': 43, 'end_idx': 46, 'type': 'RST'}",인물:결과
431,231,"2021년 3월 12일 토마스 바흐는 승인된 국가에 한하여 2020년 하계 올림픽과 2022년 동계 올림픽에 참가할 운동선수에게 중국 올림픽 위원회가 중국의 코로나 백신인 시노백과 시노팜 접종 비용을 지원하며, 접종한 선수 1명 당 선수 국적 일반 국민에게 2회 투여량 백신을 무상 제공하겠다고 제안하였다.","{'word': '토마스 바흐', 'start_idx': 13, 'end_idx': 19, 'type': 'PER'}","{'word': '2020년 하계 올림픽', 'start_idx': 33, 'end_idx': 45, 'type': 'EVT'}",관계_없음
432,251,"한편으로 개최국 노르웨이가 처음으로 스피드스케이팅 전 종목에 출전해 3관왕을 달성하였고, 대한민국의 김윤미 선수가 만 13세의 나이로 쇼트트랙 단체계주 금메달을 차지하면서, 동계올림픽 역대 최연소 금메달리스트로 남게 되었다.","{'word': '노르웨이', 'start_idx': 9, 'end_idx': 13, 'type': 'ORG'}","{'word': '스피드스케이팅', 'start_idx': 20, 'end_idx': 27, 'type': 'SPT'}",단체:참가
433,529,1958년 모스크바에서 열린 세계 선수권에서 임신 도중에 불구하고 6개의 타이틀 중 5개를 우승한 라티니나는 1960년 로마 올림픽에서 우승 후보로 보였다.,"{'word': '세계 선수권', 'start_idx': 16, 'end_idx': 22, 'type': 'EVT'}","{'word': '1958년', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",행사:일시
